experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E4_value_ablation,M,19,medium,rv_alns,95.155344,759.731059,2713.560402,0.0,0.0,38563.185655,0.916667,0,0.005077
E4_value_ablation,M,19,medium,uq_rv_alns,95.155344,759.731059,2713.560402,0.0,0.0,38563.185655,0.916667,0,0.004724
E4_value_ablation,M,20,medium,alns_point,95.885175,751.49335,2737.438942,0.0,0.0,47566.499752,0.833333,0,0.032614
E4_value_ablation,M,20,medium,uq_alns,96.184617,713.563972,2737.438942,0.0,0.0,47570.00967,0.833333,0,0.033489
E4_value_ablation,M,20,medium,rv_alns,96.8239,754.990531,2737.438942,0.0,0.0,47511.653556,0.75,0,0.004748
E4_value_ablation,M,20,medium,uq_rv_alns,96.8239,754.990531,2737.438942,0.0,0.0,47511.653556,0.75,0,0.004739
E4_value_ablation,M,21,medium,alns_point,92.304758,772.827132,2738.133665,0.0,0.0,44784.658896,0.833333,0,0.03202
E4_value_ablation,M,21,medium,uq_alns,92.304758,772.827132,2738.133665,0.0,0.0,44784.658896,0.833333,0,0.033837
E4_value_ablation,M,21,medium,rv_alns,93.573083,750.952806,2738.133665,0.0,0.0,44713.625196,0.916667,0,0.008911
E4_value_ablation,M,21,medium,uq_rv_alns,93.573083,750.952806,2738.133665,0.0,0.0,44713.625196,0.916667,0,0.00491
E4_value_ablation,M,22,medium,alns_point,91.603508,841.909514,2740.323628,0.0,0.0,49543.61489,0.916667,0,0.034549
E4_value_ablation,M,22,medium,uq_alns,91.603508,842.82975,2740.323628,0.0,0.0,49539.777924,0.916667,0,0.034685
E4_value_ablation,M,22,medium,rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.004377
E4_value_ablation,M,22,medium,uq_rv_alns,90.44708,769.367991,2740.323628,0.0,0.0,49181.56689,1.0,0,0.004699
E4_value_ablation,M,23,medium,alns_point,99.634817,760.852253,2799.424779,0.0,0.0,41175.568011,0.833333,0,0.032808
E4_value_ablation,M,23,medium,uq_alns,102.332806,790.212314,2799.424779,0.0,0.0,41180.42906,0.833333,0,0.034395
E4_value_ablation,M,23,medium,rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.004601
E4_value_ablation,M,23,medium,uq_rv_alns,102.129366,804.189189,2799.424779,0.0,0.0,40802.331156,0.916667,0,0.005409
