size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,7,medium,aco,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,ant_colony_order_search,1200.0,50.0,0.0,24.0,11945.666662,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.145389,681.582851,2264.168842,0.0,0.0,64649.209425,1.0,0,0.075996,2295.9968797336,0.0,0.0
M,1,50,25,2,2,7,medium,alns_fixed,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,12.0,10.0,12.0,101.0,50.0,900.0,31.0,16.0,15.0,19.0,19.0,41.0,25.0,24.0,10.0,103.470723,635.696399,2264.168842,0.0,0.0,94961.320533,0.166667,0,0.058897,1995.9437147336005,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.882539,694.718238,2264.168842,0.0,0.0,64644.146537,1.0,0,0.017887,2297.0889477336,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_uq,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.832091,588.383474,2264.168842,0.0,0.0,64725.761351,1.0,0,0.018888,2300.7444987336003,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,True,0.25,77.0,14.0,23.0,7.0,101.0,50.0,900.0,28.0,22.0,20.0,15.0,15.0,41.0,32.0,11.0,16.0,106.280599,651.257479,2264.168842,0.0,0.0,63663.032395,0.916667,0,0.078915,2284.8952947336006,0.0,0.0
M,1,50,25,2,2,8,medium,greedy_nearest,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.257807,552.782196,2262.887907,0.0,0.0,77474.567676,0.25,0,0.001451,2096.4380130055997,0.0,0.0
M,1,50,25,2,2,8,medium,ga,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,genetic_order_search,958.0,50.0,30.0,0.0,11501.856879,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.322045,616.341248,2262.887907,0.0,0.0,47823.408763,0.75,0,0.045668,2441.6745880056,0.0,0.0
M,1,50,25,2,2,8,medium,aco,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,ant_colony_order_search,1200.0,50.0,0.0,24.0,9713.515901,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.477716,599.894252,2262.887907,0.0,0.0,47808.585285,0.75,0,0.078977,2435.5309990055994,0.0,0.0
M,1,50,25,2,2,8,medium,alns_fixed,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,21.0,10.0,16.0,101.0,50.0,900.0,16.0,26.0,15.0,24.0,19.0,33.0,14.0,33.0,20.0,107.161612,629.894997,2262.887907,0.0,0.0,78105.288625,0.25,0,0.052856,2064.2917460056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.324241,640.842758,2262.887907,0.0,0.0,47904.06542,0.75,0,0.016441,2444.5206930056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_uq,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.621892,600.869825,2262.887907,0.0,0.0,47894.367439,0.75,0,0.017875,2444.8551540056,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,True,0.25,82.0,13.0,18.0,4.0,101.0,50.0,900.0,16.0,28.0,10.0,22.0,24.0,35.0,39.0,12.0,14.0,103.024648,652.055812,2262.887907,0.0,0.0,47759.40312,0.833333,0,0.076203,2446.1789250056,0.0,0.0
M,1,50,25,2,2,9,medium,greedy_nearest,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.68479,519.55607,2312.856912,0.04,0.04,70403.015631,0.166667,0,0.00225,1909.03082402,0.0,0.0
M,1,50,25,2,2,9,medium,ga,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,genetic_order_search,934.0,50.0,30.0,0.0,13596.648777,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.302238,596.496984,2312.856912,0.04,0.04,55947.479669,0.833333,0,0.041795,2232.37404902,0.0,0.0
M,1,50,25,2,2,9,medium,aco,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,ant_colony_order_search,1200.0,50.0,0.0,24.0,11454.726087,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.603722,614.549211,2312.856912,0.04,0.04,55936.381987,0.833333,0,0.080862,2232.04588302,0.0,0.0
M,1,50,25,2,2,9,medium,alns_fixed,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,89.0,22.0,11.0,13.0,101.0,50.0,900.0,35.0,17.0,23.0,12.0,13.0,24.0,31.0,31.0,14.0,105.612956,518.46671,2312.856912,0.04,0.04,70431.845172,0.166667,0,0.069154,1874.62141002,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.640681,597.328852,2312.856912,0.04,0.04,56012.68565,0.833333,0,0.019549,2237.34354602,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_uq,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.393067,611.414422,2317.140933,0.0,0.0,56236.038816,0.833333,0,0.019775,2250.9126981,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,True,0.25,82.0,26.0,18.0,7.0,101.0,50.0,900.0,17.0,22.0,29.0,14.0,18.0,33.0,40.0,11.0,16.0,106.349246,641.742673,2317.140933,0.0,0.0,55643.103258,0.916667,0,0.069897,2179.5294571000004,0.0,0.0
M,2,75,35,3,3,0,medium,greedy_nearest,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50386,1183.294286,3249.196185,0.0,0.0,51205.617564,0.222222,0,0.00496,1925.0513280888003,0.0,0.0
M,2,75,35,3,3,0,medium,ga,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,genetic_order_search,979.0,50.0,30.0,0.0,22919.295654,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.173458,1260.203821,3249.196185,0.0,0.0,34276.470596,0.888889,0,0.078428,2178.8224260887996,0.0,0.0
M,2,75,35,3,3,0,medium,aco,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,ant_colony_order_search,1200.0,50.0,0.0,24.0,19373.96501,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.249223,1215.324782,3249.196185,0.0,0.0,34257.75079,0.888889,0,0.123491,2176.3217560888006,0.0,0.0
M,2,75,35,3,3,0,medium,alns_fixed,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,88.0,28.0,12.0,24.0,101.0,75.0,1400.0,30.0,18.0,11.0,14.0,27.0,35.0,27.0,17.0,21.0,67.737792,1281.759235,3249.196185,0.0,0.0,48687.053515,0.222222,0,0.128288,1884.0562870887995,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.290505,1279.327352,3249.196185,0.0,0.0,34323.754401,0.888889,0,0.034396,2187.2779110888,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_uq,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.039026,1361.303424,3249.196185,0.0,0.0,34324.351622,0.888889,0,0.034798,2189.1743880888007,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,True,0.25,77.0,23.0,23.0,3.0,101.0,75.0,1400.0,28.0,17.0,16.0,12.0,27.0,48.0,28.0,13.0,11.0,67.637569,1293.834889,3249.196185,0.0,0.0,34128.895146,0.944444,0,0.143695,2177.7123740888,0.0,0.0
M,2,75,35,3,3,1,medium,greedy_nearest,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.323412,1138.736469,3551.418253,0.0,0.0,82821.246384,0.277778,0,0.003915,2073.5722859903995,0.0,0.0
M,2,75,35,3,3,1,medium,ga,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,genetic_order_search,983.0,50.0,30.0,0.0,25630.720361,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.611273,1276.60052,3551.418253,0.0,0.0,50631.834492,0.888889,0,0.074517,2352.239896990399,0.0,0.0
M,2,75,35,3,3,1,medium,aco,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,ant_colony_order_search,1200.0,50.0,0.0,24.0,21632.743752,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.653444,1316.934997,3551.418253,0.0,0.0,50613.552869,0.888889,0,0.119135,2350.2393559904,0.0,0.0
M,2,75,35,3,3,1,medium,alns_fixed,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,84.0,20.0,16.0,16.0,101.0,75.0,1400.0,22.0,18.0,22.0,11.0,27.0,20.0,32.0,26.0,22.0,75.332405,1186.698544,3551.418253,0.0,0.0,79368.563028,0.277778,0,0.127653,2029.4906619904,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.787787,1149.022842,3551.418253,0.0,0.0,50671.901042,0.888889,0,0.04344,2356.6835579904,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_uq,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.974959,1231.507792,3551.418253,0.0,0.0,50700.125747,0.888889,0,0.044599,2358.3844159903997,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_full,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,True,0.25,78.0,15.0,22.0,5.0,101.0,75.0,1400.0,24.0,16.0,22.0,14.0,24.0,37.0,38.0,8.0,17.0,72.808269,1175.724739,3551.418253,0.0,0.0,50380.2436,0.888889,0,0.169354,2348.2295459903994,0.0,0.0
M,2,75,35,3,3,2,medium,greedy_nearest,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.843546,1207.961057,3339.960627,0.0,0.0,71816.401321,0.277778,0,0.003597,1868.9764299768003,0.0,0.0
M,2,75,35,3,3,2,medium,ga,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,genetic_order_search,964.0,50.0,30.0,0.0,25699.723592,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.474067,1277.738981,3339.960627,0.0,0.0,46997.922466,0.944444,0,0.081493,2184.8680939768,0.0,0.0
M,2,75,35,3,3,2,medium,aco,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,ant_colony_order_search,1200.0,50.0,0.0,24.0,21692.263475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.449129,1152.302284,3339.960627,0.0,0.0,46965.688578,0.888889,0,0.125657,2180.114180976799,0.0,0.0
M,2,75,35,3,3,2,medium,alns_fixed,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,87.0,13.0,13.0,12.0,101.0,75.0,1400.0,19.0,23.0,15.0,14.0,29.0,23.0,32.0,30.0,15.0,69.01143,1260.608127,3339.960627,0.0,0.0,71356.725173,0.277778,0,0.123213,1813.3177909767994,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.785285,1352.561295,3339.960627,0.0,0.0,47008.522167,0.944444,0,0.031417,2187.5784959768,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_uq,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.785285,1279.337473,3339.960627,0.0,0.0,47008.596453,0.944444,0,0.047491,2187.9402399767996,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_full,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,True,0.25,76.0,21.0,24.0,7.0,101.0,75.0,1400.0,18.0,19.0,25.0,19.0,19.0,45.0,34.0,11.0,10.0,68.727675,1251.211089,3339.960627,0.0,0.0,46782.661835,0.944444,0,0.192125,2175.6666929768,0.0,0.0
M,2,75,35,3,3,3,medium,greedy_nearest,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.622277,1105.469175,3498.563206,0.0,0.0,79114.951841,0.388889,0,0.002995,1943.9915501944001,0.0,0.0
M,2,75,35,3,3,3,medium,ga,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,genetic_order_search,991.0,50.0,30.0,0.0,28441.610963,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.068935,1231.787622,3498.563206,0.0,0.0,59773.974194,0.777778,0,0.093417,2263.4539941943995,0.0,0.0
M,2,75,35,3,3,3,medium,aco,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,ant_colony_order_search,1200.0,50.0,0.0,24.0,23969.176628,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.068935,1227.060207,3498.563206,0.0,0.0,59768.485071,0.777778,0,0.138801,2261.6591171943996,0.0,0.0
M,2,75,35,3,3,3,medium,alns_fixed,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,92.0,26.0,8.0,14.0,101.0,75.0,1400.0,25.0,18.0,22.0,15.0,20.0,29.0,28.0,31.0,12.0,73.260329,1368.807683,3498.563206,0.0,0.0,78517.252339,0.388889,0,0.127612,1905.5866281944,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.678188,1139.19933,3498.563206,0.0,0.0,59878.651869,0.777778,0,0.04407,2268.3324331944004,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_uq,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.717092,1204.610217,3498.563206,0.0,0.0,59886.594163,0.777778,0,0.041552,2271.5502351944006,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_full,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,True,0.25,81.0,25.0,19.0,1.0,101.0,75.0,1400.0,10.0,21.0,25.0,19.0,25.0,40.0,37.0,9.0,14.0,75.030152,1263.296012,3498.563206,0.0,0.0,59176.769018,0.777778,0,0.159663,2254.7305781944,0.0,0.0
M,2,75,35,3,3,4,medium,greedy_nearest,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.487236,1127.259989,3519.06703,0.0,0.0,70190.913981,0.222222,0,0.00465,1955.1643920248005,0.0,0.0
M,2,75,35,3,3,4,medium,ga,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,genetic_order_search,984.0,50.0,30.0,0.0,24279.48132,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.967819,1200.928538,3516.44491,0.0,0.0,42316.811169,0.833333,0,0.089658,2272.3781844248,0.0,0.0
M,2,75,35,3,3,4,medium,aco,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,ant_colony_order_search,1200.0,50.0,0.0,24.0,20510.301083,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.772188,1237.866151,3516.44491,0.0,0.0,42281.022758,0.833333,0,0.134673,2267.9356184248,0.0,0.0
M,2,75,35,3,3,4,medium,alns_fixed,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,24.0,10.0,12.0,101.0,75.0,1400.0,22.0,21.0,22.0,13.0,22.0,34.0,31.0,21.0,14.0,70.905238,1214.226086,3519.06703,0.0,0.0,66865.420673,0.222222,0,0.127393,1915.3670470247998,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.286006,1314.023283,3516.44491,0.0,0.0,42322.083573,0.833333,0,0.043504,2278.2570514248005,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_uq,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.478435,1187.280857,3516.44491,0.0,0.0,42327.381461,0.833333,0,0.045204,2279.4882604248005,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_full,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,79.0,24.0,21.0,10.0,101.0,75.0,1400.0,25.0,23.0,18.0,11.0,23.0,37.0,36.0,11.0,16.0,71.736862,1178.016231,3516.44491,0.0,0.0,42017.91363,0.888889,0,0.166833,2267.2382114248,0.0,0.0
M,2,75,35,3,3,5,medium,greedy_nearest,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.006887,1248.826195,3509.292996,0.0,0.0,92297.534172,0.222222,0,0.004563,1939.9081272688,0.0,0.0
M,2,75,35,3,3,5,medium,ga,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,genetic_order_search,965.0,50.0,30.0,0.0,28511.513721,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.303231,1222.976541,3509.292996,0.0,0.0,59921.292145,0.888889,0,0.080083,2199.4449852688003,0.0,0.0
M,2,75,35,3,3,5,medium,aco,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,ant_colony_order_search,1200.0,50.0,0.0,24.0,24025.884398,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.319333,1213.037551,3509.292996,0.0,0.0,59968.36636,0.888889,0,0.129782,2198.4712512688006,0.0,0.0
M,2,75,35,3,3,5,medium,alns_fixed,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,94.0,19.0,6.0,14.0,101.0,75.0,1400.0,27.0,19.0,16.0,18.0,20.0,32.0,34.0,26.0,8.0,73.326814,1430.561942,3509.292996,0.0,0.0,86932.48439,0.277778,0,0.123618,1890.2340572688004,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4405,1379.979638,3509.292996,0.0,0.0,59957.503586,0.888889,0,0.039268,2202.4042762688,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_uq,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4405,1358.085246,3509.292996,0.0,0.0,59958.727709,0.888889,0,0.041146,2202.5282592688,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_full,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,78.0,22.0,22.0,5.0,101.0,75.0,1400.0,12.0,23.0,30.0,14.0,21.0,45.0,26.0,11.0,18.0,70.574315,1369.870433,3509.292996,0.0,0.0,59665.403061,0.944444,0,0.185229,2199.2486552688,0.0,0.0
