size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,scenario_id,milp_status,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,0,30,15,2,2,0,medium,greedy_nearest,M30_P15_seed0_medium,not_milp,72.238812,277.682954,1646.537469,0.0,0.0,36200.67601,0.142857,0,0.000519,859.3001713632,0.0,0.0
M,0,30,15,2,2,0,medium,ga,M30_P15_seed0_medium,not_milp,71.677536,204.845592,1646.537469,0.0,0.0,22485.089931,0.714286,0,0.001976,991.8896143631999,0.0,0.0
M,0,30,15,2,2,0,medium,aco,M30_P15_seed0_medium,not_milp,71.607958,277.330739,1646.537469,0.0,0.0,28408.146995,0.428571,0,0.001927,896.8545163632,0.0,0.0
M,0,30,15,2,2,0,medium,alns_fixed,M30_P15_seed0_medium,not_milp,72.238812,277.682954,1646.537469,0.0,0.0,36200.67601,0.142857,0,0.00138,859.3001713632,0.0,0.0
M,0,30,15,2,2,0,medium,alns_pinn,M30_P15_seed0_medium,not_milp,70.615073,203.099781,1646.537469,0.0,0.0,22481.814142,0.714286,0,0.002261,990.8271513631998,0.0,0.0
M,0,30,15,2,2,0,medium,alns_pinn_uq,M30_P15_seed0_medium,not_milp,71.069521,207.275484,1646.537469,0.0,0.0,22492.396179,0.714286,0,0.002109,992.6650123631998,0.0,0.0
M,0,30,15,2,2,0,medium,alns_pinn_full,M30_P15_seed0_medium,not_milp,70.92235,227.429009,1646.537469,0.0,0.0,22473.802242,0.714286,0,0.001883,996.7345233632001,0.0,0.0
M,0,30,15,2,2,1,medium,greedy_nearest,M30_P15_seed1_medium,not_milp,66.623553,296.819613,1514.957257,0.0,0.0,34191.922537,0.0,0,0.000484,814.2630319855999,0.0,0.0
M,0,30,15,2,2,1,medium,ga,M30_P15_seed1_medium,not_milp,68.554099,281.058837,1514.957257,0.0,0.0,18934.741792,1.0,0,0.002051,916.0583369855999,0.0,0.0
M,0,30,15,2,2,1,medium,aco,M30_P15_seed1_medium,not_milp,69.553266,243.733094,1514.957257,0.0,0.0,22184.774517,0.428571,0,0.001888,832.7542719856,0.0,0.0
M,0,30,15,2,2,1,medium,alns_fixed,M30_P15_seed1_medium,not_milp,66.623553,296.819613,1514.957257,0.0,0.0,34191.922537,0.0,0,0.000825,814.2630319855999,0.0,0.0
M,0,30,15,2,2,1,medium,alns_pinn,M30_P15_seed1_medium,not_milp,68.554099,281.058837,1514.957257,0.0,0.0,18934.741792,1.0,0,0.002459,916.0583369855999,0.0,0.0
M,0,30,15,2,2,1,medium,alns_pinn_uq,M30_P15_seed1_medium,not_milp,68.554099,281.058837,1514.957257,0.0,0.0,18934.741792,1.0,0,0.002153,916.0583369855999,0.0,0.0
M,0,30,15,2,2,1,medium,alns_pinn_full,M30_P15_seed1_medium,not_milp,68.977064,303.869136,1514.957257,0.0,0.0,18881.056066,1.0,0,0.001855,917.6434859856,0.0,0.0
M,0,30,15,2,2,2,medium,greedy_nearest,M30_P15_seed2_medium,not_milp,70.918342,291.130246,1545.986663,0.0,0.0,30745.861088,0.142857,0,0.000471,844.1410677296001,0.0,0.0
M,0,30,15,2,2,2,medium,ga,M30_P15_seed2_medium,not_milp,72.251684,288.629052,1545.986663,0.0,0.0,20863.888003,0.857143,0,0.002294,992.0984197296001,0.0,0.0
M,0,30,15,2,2,2,medium,aco,M30_P15_seed2_medium,not_milp,72.971193,261.83697,1545.986663,0.0,0.0,24022.441635,0.428571,0,0.002083,871.4052667296002,0.0,0.0
M,0,30,15,2,2,2,medium,alns_fixed,M30_P15_seed2_medium,not_milp,70.918342,291.130246,1545.986663,0.0,0.0,30745.861088,0.142857,0,0.000788,844.1410677296001,0.0,0.0
M,0,30,15,2,2,2,medium,alns_pinn,M30_P15_seed2_medium,not_milp,71.918893,289.163371,1545.986663,0.0,0.0,20843.211757,0.857143,0,0.002382,991.7656287295999,0.0,0.0
M,0,30,15,2,2,2,medium,alns_pinn_uq,M30_P15_seed2_medium,not_milp,71.918893,289.163371,1545.986663,0.0,0.0,20843.211757,0.857143,0,0.002115,991.7656287295999,0.0,0.0
M,0,30,15,2,2,2,medium,alns_pinn_full,M30_P15_seed2_medium,not_milp,71.305348,258.539235,1545.986663,0.0,0.0,20681.565589,0.857143,0,0.001895,991.2669297296,0.0,0.0
M,0,30,15,2,2,3,medium,greedy_nearest,M30_P15_seed3_medium,not_milp,76.880247,258.769593,1670.170093,0.0,0.0,37756.168013,0.0,0,0.000555,932.6336775248001,0.0,0.0
M,0,30,15,2,2,3,medium,ga,M30_P15_seed3_medium,not_milp,72.543379,307.160033,1662.256592,0.0,0.0,21908.037518,0.857143,0,0.002229,1010.5911883247999,0.0,0.0
M,0,30,15,2,2,3,medium,aco,M30_P15_seed3_medium,not_milp,74.613658,280.226692,1662.256592,0.0,0.0,26257.334638,0.428571,0,0.001948,957.2795783247999,0.0,0.0
M,0,30,15,2,2,3,medium,alns_fixed,M30_P15_seed3_medium,not_milp,76.880247,258.769593,1670.170093,0.0,0.0,37756.168013,0.0,0,0.000823,932.6336775248001,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn,M30_P15_seed3_medium,not_milp,72.543379,269.809519,1662.256592,0.0,0.0,21908.246911,0.857143,0,0.00216,1010.5911883248,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_uq,M30_P15_seed3_medium,not_milp,72.543379,269.809519,1662.256592,0.0,0.0,21908.246911,0.857143,0,0.002573,1010.5911883248,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_full,M30_P15_seed3_medium,not_milp,71.647618,252.306489,1662.256592,0.0,0.0,21934.322904,0.857143,0,0.001901,1010.6182003248,0.0,0.0
M,0,30,15,2,2,4,medium,greedy_nearest,M30_P15_seed4_medium,not_milp,73.205053,321.563281,1624.01676,0.0,0.0,39296.407335,0.0,0,0.000489,824.3913772736,0.0,0.0
M,0,30,15,2,2,4,medium,ga,M30_P15_seed4_medium,not_milp,71.734666,259.945213,1622.78259,0.0,0.0,26016.548922,0.714286,0,0.002086,955.5771607536001,0.0,0.0
M,0,30,15,2,2,4,medium,aco,M30_P15_seed4_medium,not_milp,71.78622,255.744567,1622.78259,0.0,0.0,31647.161749,0.285714,0,0.001952,874.2391017535998,0.0,0.0
M,0,30,15,2,2,4,medium,alns_fixed,M30_P15_seed4_medium,not_milp,73.205053,321.563281,1624.01676,0.0,0.0,39296.407335,0.0,0,0.000793,824.3913772736,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn,M30_P15_seed4_medium,not_milp,71.896638,278.661995,1622.78259,0.0,0.0,26024.005888,0.714286,0,0.002052,956.3897457536,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_uq,M30_P15_seed4_medium,not_milp,71.896638,278.661995,1622.78259,0.0,0.0,26024.005888,0.714286,0,0.002658,956.3897457536,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,M30_P15_seed4_medium,not_milp,70.94674,296.095379,1622.78259,0.0,0.0,26137.642003,0.714286,0,0.003118,960.5465897536,0.0,0.0
M,0,30,15,2,2,5,medium,greedy_nearest,M30_P15_seed5_medium,not_milp,69.019175,292.569063,1633.618456,0.0,0.0,47194.074874,0.285714,0,0.000536,804.9861504512,0.0,0.0
M,0,30,15,2,2,5,medium,ga,M30_P15_seed5_medium,not_milp,73.028186,249.600908,1633.618456,0.0,0.0,27427.158331,0.857143,0,0.002029,863.8287734512,0.0,0.0
M,0,30,15,2,2,5,medium,aco,M30_P15_seed5_medium,not_milp,72.144491,261.655691,1633.618456,0.0,0.0,31587.332823,0.428571,0,0.001798,812.9233194512001,0.0,0.0
M,0,30,15,2,2,5,medium,alns_fixed,M30_P15_seed5_medium,not_milp,69.019175,292.569063,1633.618456,0.0,0.0,47194.074874,0.285714,0,0.000773,804.9861504512,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn,M30_P15_seed5_medium,not_milp,72.314545,238.909495,1633.618456,0.0,0.0,27441.092684,0.857143,0,0.002069,864.7392434512001,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_uq,M30_P15_seed5_medium,not_milp,72.314545,238.909495,1633.618456,0.0,0.0,27441.092684,0.857143,0,0.002121,864.7392434512001,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,M30_P15_seed5_medium,not_milp,69.449216,285.024779,1633.618456,0.0,0.0,27272.221199,0.857143,0,0.002214,862.5760274511999,0.0,0.0
M,0,30,15,2,2,6,medium,greedy_nearest,M30_P15_seed6_medium,not_milp,71.871483,283.585991,1695.674359,0.0,0.0,35583.506102,0.285714,0,0.000514,890.9957505640001,0.0,0.0
M,0,30,15,2,2,6,medium,ga,M30_P15_seed6_medium,not_milp,72.192115,292.242134,1695.498641,0.0,0.0,21254.077701,0.714286,0,0.001992,944.4843245239999,0.0,0.0
M,0,30,15,2,2,6,medium,aco,M30_P15_seed6_medium,not_milp,72.849729,283.731184,1695.498641,0.0,0.0,24938.905861,0.428571,0,0.001778,898.1966935239999,0.0,0.0
M,0,30,15,2,2,6,medium,alns_fixed,M30_P15_seed6_medium,not_milp,71.871483,283.585991,1695.674359,0.0,0.0,35583.506102,0.285714,0,0.00078,890.9957505640001,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn,M30_P15_seed6_medium,not_milp,72.775699,275.577285,1695.498641,0.0,0.0,21254.851551,0.714286,0,0.002044,945.0679085239999,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_uq,M30_P15_seed6_medium,not_milp,72.775699,275.577285,1695.498641,0.0,0.0,21254.851551,0.714286,0,0.002067,945.0679085239999,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,M30_P15_seed6_medium,not_milp,72.821679,306.399414,1695.498641,0.0,0.0,21189.899819,0.857143,0,0.00189,947.3494105240001,0.0,0.0
M,0,30,15,2,2,7,medium,greedy_nearest,M30_P15_seed7_medium,not_milp,72.36699,260.633546,1512.21834,0.0,0.0,34017.374598,0.142857,0,0.000623,825.4937855024,0.0,0.0
M,0,30,15,2,2,7,medium,ga,M30_P15_seed7_medium,not_milp,73.035858,266.355119,1512.21834,0.0,0.0,20464.858844,0.857143,0,0.002207,916.7702055024,0.0,0.0
M,0,30,15,2,2,7,medium,aco,M30_P15_seed7_medium,not_milp,71.662038,317.293045,1512.21834,0.0,0.0,26403.733492,0.285714,0,0.00181,836.9645625024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_fixed,M30_P15_seed7_medium,not_milp,72.36699,260.633546,1512.21834,0.0,0.0,34017.374598,0.142857,0,0.000783,825.4937855024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn,M30_P15_seed7_medium,not_milp,73.035858,254.918826,1512.21834,0.0,0.0,20519.058991,0.857143,0,0.002048,917.2717585024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_uq,M30_P15_seed7_medium,not_milp,70.744252,252.843308,1512.21834,0.0,0.0,20526.641847,0.857143,0,0.002055,917.2717585024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,M30_P15_seed7_medium,not_milp,72.157863,282.306586,1512.21834,0.0,0.0,20501.715608,0.857143,0,0.001878,919.5423075024001,0.0,0.0
M,0,30,15,2,2,8,medium,greedy_nearest,M30_P15_seed8_medium,not_milp,68.428012,315.50972,1635.807858,0.0,0.0,31336.08583,0.285714,0,0.000607,820.0813068424001,0.0,0.0
M,0,30,15,2,2,8,medium,ga,M30_P15_seed8_medium,not_milp,68.318466,280.916348,1626.494409,0.0,0.0,21205.832714,1.0,0,0.003002,923.0850278424001,0.0,0.0
M,0,30,15,2,2,8,medium,aco,M30_P15_seed8_medium,not_milp,67.981865,304.381958,1626.494409,0.0,0.0,24627.756058,0.428571,0,0.002189,857.2638718423999,0.0,0.0
M,0,30,15,2,2,8,medium,alns_fixed,M30_P15_seed8_medium,not_milp,68.428012,315.50972,1635.807858,0.0,0.0,31336.08583,0.285714,0,0.000782,820.0813068424001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn,M30_P15_seed8_medium,not_milp,68.318466,280.916348,1626.494409,0.0,0.0,21205.832714,1.0,0,0.002068,923.0850278424001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_uq,M30_P15_seed8_medium,not_milp,68.318466,278.453426,1626.494409,0.0,0.0,21205.500949,1.0,0,0.002097,923.0850278424,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,M30_P15_seed8_medium,not_milp,68.184331,284.333114,1626.494409,0.0,0.0,21129.366067,1.0,0,0.001855,924.1012878424001,0.0,0.0
M,0,30,15,2,2,9,medium,greedy_nearest,M30_P15_seed9_medium,not_milp,73.875929,300.979398,1649.365926,0.0,0.0,30684.301777,0.142857,0,0.000474,884.4157023855998,0.0,0.0
M,0,30,15,2,2,9,medium,ga,M30_P15_seed9_medium,not_milp,76.655614,259.807416,1645.508832,0.0,0.0,17839.184685,0.857143,0,0.002023,1017.3601749456,0.0,0.0
M,0,30,15,2,2,9,medium,aco,M30_P15_seed9_medium,not_milp,75.256646,306.451506,1645.508832,0.0,0.0,23857.096628,0.428571,0,0.001765,908.9021269456,0.0,0.0
M,0,30,15,2,2,9,medium,alns_fixed,M30_P15_seed9_medium,not_milp,73.875929,300.979398,1649.365926,0.0,0.0,30684.301777,0.142857,0,0.000767,884.4157023855998,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn,M30_P15_seed9_medium,not_milp,77.365483,259.627564,1645.508832,0.0,0.0,17840.090941,0.857143,0,0.002029,1018.0700439456,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_uq,M30_P15_seed9_medium,not_milp,77.365483,259.627564,1645.508832,0.0,0.0,17840.090941,0.857143,0,0.002113,1018.0700439456,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,M30_P15_seed9_medium,not_milp,75.228169,292.406471,1645.508832,0.0,0.0,17702.195802,1.0,0,0.002016,1018.3371869456,0.0,0.0
M,1,50,25,2,2,0,medium,greedy_nearest,M50_P25_seed0_medium,not_milp,120.249981,586.723422,2611.341785,0.02,0.02,100459.043177,0.25,0,0.00109,2426.8780270624,0.0,0.0
M,1,50,25,2,2,0,medium,ga,M50_P25_seed0_medium,not_milp,113.654702,570.501634,2611.164352,0.02,0.02,65952.17542,0.833333,0,0.005676,2758.9184686624,0.0,0.0
M,1,50,25,2,2,0,medium,aco,M50_P25_seed0_medium,not_milp,114.955132,603.059898,2611.164352,0.02,0.02,75482.435179,0.5,0,0.004909,2554.4020946624,0.0,0.0
M,1,50,25,2,2,0,medium,alns_fixed,M50_P25_seed0_medium,not_milp,120.249981,586.723422,2611.341785,0.02,0.02,100459.043177,0.25,0,0.001567,2426.8780270624,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn,M50_P25_seed0_medium,not_milp,113.816391,605.971567,2611.164352,0.02,0.02,66000.284047,0.833333,0,0.00525,2762.9610136624,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_uq,M50_P25_seed0_medium,not_milp,113.816391,605.971567,2613.45621,0.0,0.0,66097.971479,0.833333,0,0.00602,2768.9205261424,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,M50_P25_seed0_medium,not_milp,113.700787,584.29048,2613.45621,0.0,0.0,65806.846161,0.916667,0,0.004835,2776.7415751423996,0.0,0.0
M,1,50,25,2,2,1,medium,greedy_nearest,M50_P25_seed1_medium,not_milp,116.05345,658.817334,2594.250278,0.0,0.0,84572.146318,0.25,0,0.001022,2371.250867412,0.0,0.0
M,1,50,25,2,2,1,medium,ga,M50_P25_seed1_medium,not_milp,117.063022,638.997046,2594.250278,0.0,0.0,62045.602578,0.833333,0,0.005386,2577.6998454120003,0.0,0.0
M,1,50,25,2,2,1,medium,aco,M50_P25_seed1_medium,not_milp,116.842827,706.589102,2594.250278,0.0,0.0,67947.618871,0.416667,0,0.004798,2431.9868034120004,0.0,0.0
M,1,50,25,2,2,1,medium,alns_fixed,M50_P25_seed1_medium,not_milp,116.05345,658.817334,2594.250278,0.0,0.0,84572.146318,0.25,0,0.001478,2371.250867412,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn,M50_P25_seed1_medium,not_milp,117.160837,673.689032,2594.250278,0.0,0.0,62104.189887,0.833333,0,0.006256,2581.1478684119998,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_uq,M50_P25_seed1_medium,not_milp,117.016915,687.039513,2594.250278,0.0,0.0,62101.779046,0.833333,0,0.005236,2581.003946412,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,M50_P25_seed1_medium,not_milp,116.812938,614.423226,2594.250278,0.0,0.0,61317.102405,0.833333,0,0.005287,2580.0411094120004,0.0,0.0
M,1,50,25,2,2,2,medium,greedy_nearest,M50_P25_seed2_medium,not_milp,115.467982,660.249327,2709.039785,0.0,0.0,71006.93996,0.333333,0,0.001189,2505.130821529601,0.0,0.0
M,1,50,25,2,2,2,medium,ga,M50_P25_seed2_medium,not_milp,117.389507,654.73998,2704.883149,0.0,0.0,44419.300045,0.75,0,0.00873,2693.2790596096,0.0,0.0
M,1,50,25,2,2,2,medium,aco,M50_P25_seed2_medium,not_milp,116.778265,671.350816,2704.883149,0.0,0.0,51259.799244,0.5,0,0.004938,2502.9105446096,0.0,0.0
M,1,50,25,2,2,2,medium,alns_fixed,M50_P25_seed2_medium,not_milp,115.467982,660.249327,2709.039785,0.0,0.0,71006.93996,0.333333,0,0.001985,2505.130821529601,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn,M50_P25_seed2_medium,not_milp,117.1433,620.381722,2704.883149,0.0,0.0,44444.440252,0.75,0,0.005476,2697.4202636096,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_uq,M50_P25_seed2_medium,not_milp,116.986285,654.881902,2704.883149,0.0,0.0,44434.611267,0.75,0,0.005323,2697.2634066095998,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,M50_P25_seed2_medium,not_milp,116.313554,638.476888,2704.883149,0.0,0.0,43774.91672,0.916667,0,0.005338,2696.9647706096002,0.0,0.0
M,1,50,25,2,2,3,medium,greedy_nearest,M50_P25_seed3_medium,not_milp,120.827549,613.91066,2606.509736,0.0,0.0,84764.533131,0.166667,0,0.001065,2486.187757548,0.0,0.0
M,1,50,25,2,2,3,medium,ga,M50_P25_seed3_medium,not_milp,117.668988,640.497298,2606.509736,0.0,0.0,62998.924686,0.916667,0,0.004826,2791.8844765480003,0.0,0.0
M,1,50,25,2,2,3,medium,aco,M50_P25_seed3_medium,not_milp,119.073813,587.005917,2606.509736,0.0,0.0,68799.478399,0.416667,0,0.004553,2555.966195548,0.0,0.0
M,1,50,25,2,2,3,medium,alns_fixed,M50_P25_seed3_medium,not_milp,120.827549,613.91066,2606.509736,0.0,0.0,84764.533131,0.166667,0,0.002087,2486.187757548,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn,M50_P25_seed3_medium,not_milp,118.882921,628.583242,2606.509736,0.0,0.0,63118.048939,0.833333,0,0.006108,2795.676501548,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_uq,M50_P25_seed3_medium,not_milp,118.92042,612.002472,2606.509736,0.0,0.0,63117.378836,0.833333,0,0.005039,2795.6390025479996,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,M50_P25_seed3_medium,not_milp,118.802796,643.872411,2606.509736,0.0,0.0,62678.005341,0.916667,0,0.005894,2799.430404548,0.0,0.0
M,1,50,25,2,2,4,medium,greedy_nearest,M50_P25_seed4_medium,not_milp,121.139077,623.724824,2754.487619,0.0,0.0,85440.930562,0.25,0,0.001058,2460.093761696801,0.0,0.0
M,1,50,25,2,2,4,medium,ga,M50_P25_seed4_medium,not_milp,118.349821,572.254678,2754.487619,0.0,0.0,55248.914903,0.916667,0,0.004866,2602.6619786968,0.0,0.0
M,1,50,25,2,2,4,medium,aco,M50_P25_seed4_medium,not_milp,120.03508,662.801938,2754.487619,0.0,0.0,61837.662791,0.5,0,0.005179,2472.5729986967995,0.0,0.0
M,1,50,25,2,2,4,medium,alns_fixed,M50_P25_seed4_medium,not_milp,121.139077,623.724824,2754.487619,0.0,0.0,85440.930562,0.25,0,0.001605,2460.093761696801,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn,M50_P25_seed4_medium,not_milp,118.451026,623.10326,2754.487619,0.0,0.0,55250.809029,0.916667,0,0.005285,2602.8643886968002,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_uq,M50_P25_seed4_medium,not_milp,115.784882,588.502909,2754.487619,0.0,0.0,55248.590244,0.916667,0,0.006241,2602.0413616968,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,M50_P25_seed4_medium,not_milp,115.418826,561.040741,2754.487619,0.0,0.0,54899.483143,1.0,0,0.005157,2601.2450106967995,0.0,0.0
M,1,50,25,2,2,5,medium,greedy_nearest,M50_P25_seed5_medium,not_milp,114.801279,617.876788,2501.335975,0.0,0.0,86735.842716,0.083333,0,0.00114,2327.3418000216,0.0,0.0
M,1,50,25,2,2,5,medium,ga,M50_P25_seed5_medium,not_milp,115.193666,571.924449,2499.210594,0.0,0.0,62111.437664,0.666667,0,0.00524,2521.5766735816,0.0,0.0
M,1,50,25,2,2,5,medium,aco,M50_P25_seed5_medium,not_milp,115.892249,635.134618,2499.210594,0.0,0.0,73373.516367,0.333333,0,0.004946,2359.2013815816,0.0,0.0
M,1,50,25,2,2,5,medium,alns_fixed,M50_P25_seed5_medium,not_milp,114.801279,617.876788,2501.335975,0.0,0.0,86735.842716,0.083333,0,0.001444,2327.3418000216,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn,M50_P25_seed5_medium,not_milp,116.71915,573.120518,2499.210594,0.0,0.0,62062.223194,0.666667,0,0.005239,2526.3478855815997,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_uq,M50_P25_seed5_medium,not_milp,117.224029,541.877681,2499.210594,0.0,0.0,62095.059644,0.666667,0,0.005239,2526.5297295816,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,M50_P25_seed5_medium,not_milp,115.963562,620.846206,2499.210594,0.0,0.0,61883.19868,0.833333,0,0.005026,2535.7009785815994,0.0,0.0
M,1,50,25,2,2,6,medium,greedy_nearest,M50_P25_seed6_medium,not_milp,120.318069,591.229756,2799.03563,0.02,0.02,70476.015308,0.333333,0,0.001021,2550.720656759999,0.0,0.0
M,1,50,25,2,2,6,medium,ga,M50_P25_seed6_medium,not_milp,121.612937,588.53769,2793.404153,0.02,0.02,45560.883712,0.916667,0,0.004768,2842.7970456399994,0.0,0.0
M,1,50,25,2,2,6,medium,aco,M50_P25_seed6_medium,not_milp,122.854432,606.611812,2793.404153,0.02,0.02,52255.953997,0.5,0,0.005509,2611.28962264,0.0,0.0
M,1,50,25,2,2,6,medium,alns_fixed,M50_P25_seed6_medium,not_milp,120.318069,591.229756,2799.03563,0.02,0.02,70476.015308,0.333333,0,0.001448,2550.720656759999,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn,M50_P25_seed6_medium,not_milp,122.77505,585.694809,2793.404153,0.02,0.02,45593.449842,0.916667,0,0.004962,2844.8745366400003,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_uq,M50_P25_seed6_medium,not_milp,122.77505,602.405085,2795.696237,0.0,0.0,45616.470037,0.916667,0,0.005011,2847.2760948400005,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,M50_P25_seed6_medium,not_milp,123.334545,586.851582,2795.696237,0.0,0.0,45344.747903,0.916667,0,0.00487,2846.0472628400003,0.0,0.0
M,1,50,25,2,2,7,medium,greedy_nearest,M50_P25_seed7_medium,not_milp,114.023387,612.012595,2681.054143,0.0,0.0,99414.702235,0.333333,0,0.000993,2384.7261733736,0.0,0.0
M,1,50,25,2,2,7,medium,ga,M50_P25_seed7_medium,not_milp,115.378348,626.039049,2679.088106,0.0,0.0,70646.327298,1.0,0,0.004766,2584.3156449335997,0.0,0.0
M,1,50,25,2,2,7,medium,aco,M50_P25_seed7_medium,not_milp,115.331587,713.48763,2679.088106,0.0,0.0,77240.982835,0.583333,0,0.005921,2404.8212269336,0.0,0.0
M,1,50,25,2,2,7,medium,alns_fixed,M50_P25_seed7_medium,not_milp,114.023387,612.012595,2681.054143,0.0,0.0,99414.702235,0.333333,0,0.00158,2384.7261733736,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn,M50_P25_seed7_medium,not_milp,115.571473,627.992983,2679.088106,0.0,0.0,70668.366094,1.0,0,0.005108,2588.4885879336007,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_uq,M50_P25_seed7_medium,not_milp,115.186865,584.166198,2679.088106,0.0,0.0,70682.211432,1.0,0,0.00656,2588.7259269335996,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,M50_P25_seed7_medium,not_milp,115.564364,638.384834,2679.088106,0.0,0.0,70289.235215,1.0,0,0.005051,2589.4250339336,0.0,0.0
M,1,50,25,2,2,8,medium,greedy_nearest,M50_P25_seed8_medium,not_milp,118.614598,634.940374,2761.08326,0.0,0.0,85003.052149,0.083333,0,0.001012,2520.7514562855995,0.0,0.0
M,1,50,25,2,2,8,medium,ga,M50_P25_seed8_medium,not_milp,118.440424,588.829704,2755.012395,0.0,0.0,53249.124177,0.75,0,0.005347,2811.3237111255994,0.0,0.0
M,1,50,25,2,2,8,medium,aco,M50_P25_seed8_medium,not_milp,117.576115,630.08195,2755.012395,0.0,0.0,60464.456993,0.25,0,0.004605,2617.636111125599,0.0,0.0
M,1,50,25,2,2,8,medium,alns_fixed,M50_P25_seed8_medium,not_milp,118.614598,634.940374,2761.08326,0.0,0.0,85003.052149,0.083333,0,0.001496,2520.7514562855995,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn,M50_P25_seed8_medium,not_milp,118.524825,649.500272,2755.012395,0.0,0.0,53268.909962,0.75,0,0.005579,2812.4147661255997,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_uq,M50_P25_seed8_medium,not_milp,118.328482,624.572317,2755.012395,0.0,0.0,53305.753369,0.75,0,0.005529,2814.2466391256003,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,M50_P25_seed8_medium,not_milp,118.39545,648.119087,2755.012395,0.0,0.0,52874.315171,0.833333,0,0.005217,2815.013996125599,0.0,0.0
M,1,50,25,2,2,9,medium,greedy_nearest,M50_P25_seed9_medium,not_milp,113.532259,699.60701,2708.536494,0.0,0.0,89384.96378,0.333333,0,0.001038,2386.9088178199995,0.0,0.0
M,1,50,25,2,2,9,medium,ga,M50_P25_seed9_medium,not_milp,111.686549,640.682816,2706.949577,0.0,0.0,63634.599934,0.75,0,0.005916,2554.04365082,0.0,0.0
M,1,50,25,2,2,9,medium,aco,M50_P25_seed9_medium,not_milp,114.010325,637.380976,2706.949577,0.0,0.0,73183.228203,0.583333,0,0.005415,2421.58135882,0.0,0.0
M,1,50,25,2,2,9,medium,alns_fixed,M50_P25_seed9_medium,not_milp,113.532259,699.60701,2708.536494,0.0,0.0,89384.96378,0.333333,0,0.001506,2386.9088178199995,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn,M50_P25_seed9_medium,not_milp,112.099328,637.177078,2706.949577,0.0,0.0,63619.605179,0.75,0,0.005014,2554.33228982,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_uq,M50_P25_seed9_medium,not_milp,112.099328,637.177078,2706.949577,0.0,0.0,63619.605179,0.75,0,0.00607,2554.33228982,0.0,0.0
