case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_bay_area_full,6,ga,ga,60,30,3,6,50,public_bay_area_full_seed6,8591.319585337587,0.04677,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,aco,aco,60,30,3,6,50,public_bay_area_full_seed6,8372.035629337588,0.07036,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed6,8655.222467377587,0.024767,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,39.0,0.0,0.0,0.0
public_bay_area_full,6,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed6,8655.222467377587,0.034258,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed6,8655.222467377587,0.024399,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed6,8655.222467377587,0.142875,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed6,5565.39054701759,1.383635,200.121345,262.022945,2421.038747,0.0,0.0,91.652505,0.333333,0.333333,55,1.090909,0,36.0,16.0,44.0,2.0
public_bay_area_full,7,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed7,8486.705754337589,0.002414,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,ga,ga,60,30,3,6,50,public_bay_area_full_seed7,8591.319585337587,0.043471,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,aco,aco,60,30,3,6,50,public_bay_area_full_seed7,8372.035629337588,0.068853,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed7,8655.222467377587,0.026784,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,40.0,0.0,0.0,0.0
public_bay_area_full,7,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed7,8655.222467377587,0.038252,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed7,8655.222467377587,0.025732,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed7,8655.222467377587,0.145419,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed7,4643.610943337589,2.025958,172.602271,201.047263,2421.338478,0.0,0.0,82.558845,0.333333,0.333333,55,1.090909,0,40.0,16.0,40.0,4.0
public_bay_area_full,8,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed8,8486.705754337589,0.004181,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,ga,ga,60,30,3,6,50,public_bay_area_full_seed8,8591.319585337587,0.071181,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,aco,aco,60,30,3,6,50,public_bay_area_full_seed8,8372.035629337588,0.105057,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed8,8655.222467377587,0.022738,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,38.0,0.0,0.0,0.0
public_bay_area_full,8,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed8,8655.222467377587,0.039245,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed8,8655.222467377587,0.029334,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed8,8655.222467377587,0.156615,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed8,4908.87310901759,2.314488,183.247585,245.198477,2459.230614,0.0,0.0,82.952396,0.266667,0.266667,56,1.071429,0,39.0,18.0,41.0,2.0
public_bay_area_full,9,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed9,8486.705754337589,0.002968,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,ga,ga,60,30,3,6,50,public_bay_area_full_seed9,8591.319585337587,0.046928,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,aco,aco,60,30,3,6,50,public_bay_area_full_seed9,8372.035629337588,0.074907,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed9,8655.222467377587,0.022442,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,31.0,0.0,0.0,0.0
public_bay_area_full,9,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed9,8655.222467377587,0.03611,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed9,8655.222467377587,0.025308,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed9,8655.222467377587,0.139939,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed9,5474.884484057589,1.749941,190.693415,240.370344,2406.885955,0.0,0.0,90.126776,0.466667,0.466667,55,1.090909,0,46.0,22.0,34.0,2.0
