experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E2_core_comparison,M,17,medium,greedy_nearest,100.166951,873.862971,2805.416743,0.0,0.0,61955.133498,0.25,0,0.002131
E2_core_comparison,M,17,medium,greedy_value,102.017205,780.336519,2801.820362,0.0,0.0,37974.596567,0.916667,0,0.009851
E2_core_comparison,M,17,medium,random_feasible,97.100666,676.217065,2805.416743,0.0,0.0,61644.370273,0.25,0,0.001509
E2_core_comparison,M,17,medium,ga,100.166951,873.862971,2805.416743,0.0,0.0,61955.133498,0.25,0,0.04384
E2_core_comparison,M,17,medium,aco,100.166951,873.862971,2805.416743,0.0,0.0,61955.133498,0.25,0,0.045534
E2_core_comparison,M,17,medium,alns_fixed,100.166951,873.862971,2805.416743,0.0,0.0,61955.133498,0.25,0,0.039585
E2_core_comparison,M,17,medium,alns_point,101.643651,722.531512,2801.820362,0.0,0.0,37928.303732,0.916667,0,0.043423
E2_core_comparison,M,17,medium,uq_alns,101.841987,762.156536,2801.820362,0.0,0.0,37941.761888,0.916667,0,0.041352
E2_core_comparison,M,17,medium,rv_alns,102.097994,771.460352,2801.820362,0.0,0.0,37656.488101,0.916667,0,0.009578
E2_core_comparison,M,17,medium,uq_rv_alns,102.097994,771.460352,2801.820362,0.0,0.0,37656.488101,0.916667,0,0.005075
E2_core_comparison,M,18,medium,greedy_nearest,97.956833,714.607951,2812.439592,0.0,0.0,70169.821019,0.166667,0,0.001285
E2_core_comparison,M,18,medium,greedy_value,97.000198,680.108137,2806.11889,0.0,0.0,46321.345062,0.833333,0,0.00521
E2_core_comparison,M,18,medium,random_feasible,97.082998,689.089947,2812.439592,0.0,0.0,82878.194228,0.166667,0,0.000897
E2_core_comparison,M,18,medium,ga,97.956833,714.607951,2812.439592,0.0,0.0,70169.821019,0.166667,0,0.046932
E2_core_comparison,M,18,medium,aco,97.956833,714.607951,2812.439592,0.0,0.0,70169.821019,0.166667,0,0.037497
E2_core_comparison,M,18,medium,alns_fixed,97.956833,714.607951,2812.439592,0.0,0.0,70169.821019,0.166667,0,0.041979
E2_core_comparison,M,18,medium,alns_point,96.40378,696.001543,2806.11889,0.0,0.0,46287.202435,0.833333,0,0.038
E2_core_comparison,M,18,medium,uq_alns,96.40378,696.001543,2806.11889,0.0,0.0,46287.202435,0.833333,0,0.052015
E2_core_comparison,M,18,medium,rv_alns,96.774124,750.001401,2806.11889,0.0,0.0,45698.412997,0.916667,0,0.009358
E2_core_comparison,M,18,medium,uq_rv_alns,96.774124,750.001401,2806.11889,0.0,0.0,45698.412997,0.916667,0,0.007425
E2_core_comparison,M,19,medium,greedy_nearest,95.14743,830.82303,2713.560402,0.0,0.0,68035.152422,0.25,0,0.001021
