stress_case,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,battery_capacity,reserve_ratio,quantile_z,wind_speed,temperature,objective_value,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
tight_battery,5,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5861.900828837601,247.404058,772.214148,10238.163782,0.76,0.76,162199.000469,0.166667,0.166667,2016.6132,0.079345,128.0,18.0,12.0,11.0
tight_battery,6,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6409.6448406360005,239.858809,832.979141,10272.570666,0.493333,0.493333,106299.964445,0.722222,0.611111,2404.3228,0.113723,112.0,35.0,28.0,13.0
tight_battery,6,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6409.6448406360005,239.858809,832.979141,10272.570666,0.493333,0.493333,106299.964445,0.722222,0.611111,2404.3228,0.095981,125.0,29.0,15.0,15.0
tight_battery,6,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6409.6448406360005,239.858809,832.979141,10272.570666,0.493333,0.493333,106299.964445,0.722222,0.611111,2404.3228,0.104993,122.0,15.0,18.0,10.0
tight_battery,6,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6371.859614276,235.684386,787.86658,10249.292609,0.76,0.76,103650.111077,0.722222,0.111111,1810.002,0.105678,109.0,17.0,31.0,12.0
tight_battery,6,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5691.8966786360015,241.200243,896.050258,10272.570666,0.493333,0.493333,138854.478929,0.111111,0.111111,2404.3228,0.102127,126.0,14.0,14.0,11.0
tight_battery,6,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5586.573967036001,238.660457,855.081571,10252.453441,0.76,0.76,135476.272583,0.166667,0.111111,1810.002,0.078466,123.0,17.0,17.0,11.0
tight_battery,7,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6839.306943499201,239.835665,889.868626,10165.26771,0.466667,0.466667,131303.731581,0.777778,0.5,3083.9991,0.116805,115.0,16.0,25.0,12.0
tight_battery,7,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6839.306943499201,239.835665,889.868626,10165.26771,0.466667,0.466667,131303.731581,0.777778,0.5,3083.9991,0.105938,129.0,22.0,11.0,14.0
tight_battery,7,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6839.306943499201,239.835665,889.868626,10165.26771,0.466667,0.466667,131303.731581,0.777778,0.5,3083.9991,0.098129,124.0,17.0,16.0,13.0
tight_battery,7,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6678.5849416192,235.741703,773.555728,10138.181732,0.773333,0.773333,130059.483343,0.833333,0.333333,2335.5948,0.094337,111.0,15.0,29.0,13.0
tight_battery,7,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5730.422863499199,237.624685,835.669052,10165.26771,0.466667,0.466667,177145.87643,0.388889,0.388889,3083.9991,0.099895,132.0,18.0,8.0,9.0
tight_battery,7,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5611.037140619201,234.709956,802.013265,10138.181732,0.773333,0.773333,172910.573854,0.388889,0.333333,2335.5948,0.073016,130.0,14.0,10.0,10.0
tight_battery,8,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,0.444444,2566.1914,0.094434,110.0,19.0,30.0,13.0
tight_battery,8,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,0.444444,2566.1914,0.092446,127.0,26.0,13.0,18.0
tight_battery,8,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,0.444444,2566.1914,0.093216,124.0,9.0,16.0,9.0
tight_battery,8,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7599.392519086399,239.166151,870.532315,10152.552562,0.72,0.72,141302.43936,0.833333,0.277778,2205.9822,0.096214,109.0,20.0,31.0,16.0
tight_battery,8,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5969.9523694464,248.071082,802.157776,10176.932161,0.44,0.44,209664.825842,0.222222,0.222222,2566.1914,0.099462,120.0,21.0,20.0,17.0
tight_battery,8,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5858.947222166401,243.891838,830.058076,10163.658955,0.72,0.72,205172.720886,0.222222,0.222222,2205.9822,0.085385,122.0,30.0,18.0,27.0
tight_battery,9,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,0.277778,3174.0177,0.102344,113.0,21.0,27.0,16.0
tight_battery,9,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,0.277778,3174.0177,0.10431,123.0,22.0,17.0,10.0
tight_battery,9,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,0.277778,3174.0177,0.099717,122.0,12.0,18.0,10.0
tight_battery,9,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,6919.6446527832,242.62863,872.19729,10175.376237,0.746667,0.746667,124440.558761,0.777778,0.277778,2241.4657,0.101951,111.0,21.0,29.0,13.0
tight_battery,9,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5890.7638039032,241.479802,876.912949,10194.097103,0.533333,0.533333,181946.365235,0.277778,0.277778,3174.0177,0.107238,125.0,22.0,15.0,15.0
tight_battery,9,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5799.8136501432,235.868352,834.387757,10179.109476,0.746667,0.746667,178384.20409,0.277778,0.277778,2241.4657,0.074438,120.0,21.0,20.0,15.0
very_sparse_corridor,0,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,0.4,5160.107,0.100047,110.0,18.0,30.0,11.0
very_sparse_corridor,0,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,0.4,5160.107,0.102214,122.0,25.0,18.0,20.0
very_sparse_corridor,0,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,0.4,5160.107,0.100411,120.0,19.0,20.0,19.0
very_sparse_corridor,0,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,28390.09234074241,744.337267,838.442486,33888.732941,0.72,0.72,560685.322502,0.72,0.36,4853.0882,0.104247,117.0,30.0,23.0,18.0
very_sparse_corridor,0,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23000.0571897824,745.514643,882.229529,33898.829343,0.65,0.65,762868.895257,0.32,0.32,5160.107,0.105258,128.0,25.0,12.0,18.0
very_sparse_corridor,0,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22927.877180622396,744.492717,835.074144,33893.775373,0.72,0.72,760390.66966,0.32,0.32,4853.0882,0.084451,128.0,25.0,12.0,18.0
very_sparse_corridor,1,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,0.4,4472.787,0.111752,108.0,28.0,32.0,20.0
very_sparse_corridor,1,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,0.4,4472.787,0.117385,123.0,18.0,17.0,18.0
very_sparse_corridor,1,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,0.4,4472.787,0.118895,123.0,13.0,17.0,13.0
very_sparse_corridor,1,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26572.424353650404,752.537049,803.836974,34128.165383,0.74,0.74,400030.335923,0.56,0.32,4372.6901,0.117083,111.0,23.0,29.0,20.0
very_sparse_corridor,1,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23078.318455250395,732.469212,753.136329,34142.412731,0.64,0.64,554429.26744,0.32,0.32,4472.787,0.111353,119.0,17.0,21.0,11.0
very_sparse_corridor,1,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22965.54895693039,730.672296,832.393357,34133.516904,0.74,0.74,551415.88069,0.32,0.32,4372.6901,0.088769,125.0,26.0,15.0,17.0
very_sparse_corridor,2,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,0.4,4808.2428,0.104838,104.0,11.0,36.0,11.0
very_sparse_corridor,2,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,0.4,4808.2428,0.116501,123.0,15.0,17.0,11.0
very_sparse_corridor,2,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,0.4,4808.2428,0.102417,124.0,18.0,16.0,18.0
very_sparse_corridor,2,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27498.443688251202,736.653895,783.189146,34317.939187,0.75,0.75,526293.040341,0.64,0.36,4665.1263,0.1132,110.0,17.0,30.0,14.0
very_sparse_corridor,2,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23336.768258851196,752.516609,829.110278,34332.597532,0.65,0.65,663187.579648,0.36,0.36,4808.2428,0.107246,127.0,16.0,13.0,13.0
very_sparse_corridor,2,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23228.970613771195,754.707424,862.112207,34330.496816,0.75,0.75,662304.629002,0.36,0.36,4665.1263,0.087918,122.0,16.0,18.0,14.0
very_sparse_corridor,3,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,0.44,4836.4732,0.106679,111.0,15.0,29.0,12.0
very_sparse_corridor,3,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,0.44,4836.4732,0.107386,125.0,23.0,15.0,19.0
very_sparse_corridor,3,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,0.44,4836.4732,0.107432,124.0,19.0,16.0,19.0
very_sparse_corridor,3,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27419.363040223197,765.179815,986.397618,34931.49247,0.68,0.68,489224.730829,0.56,0.4,4583.5578,0.100484,110.0,26.0,30.0,21.0
very_sparse_corridor,3,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23696.730646303196,761.925184,846.415531,34935.859983,0.65,0.65,665107.417512,0.32,0.32,4836.4732,0.101549,126.0,23.0,14.0,18.0
very_sparse_corridor,3,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23666.466605023197,761.589407,795.598786,34946.521853,0.68,0.68,664131.371418,0.32,0.32,4583.5578,0.083647,130.0,26.0,10.0,18.0
very_sparse_corridor,4,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,0.32,4963.7003,0.095141,109.0,19.0,31.0,17.0
very_sparse_corridor,4,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,0.32,4963.7003,0.096407,124.0,13.0,16.0,13.0
very_sparse_corridor,4,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,0.32,4963.7003,0.098057,124.0,13.0,16.0,13.0
very_sparse_corridor,4,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27955.120844492805,736.157155,726.965009,34052.892147,0.75,0.75,493361.134162,0.6,0.28,4842.4412,0.096648,109.0,28.0,31.0,23.0
very_sparse_corridor,4,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23043.876209892802,749.136441,742.03,34066.519145,0.65,0.65,737200.831795,0.28,0.28,4963.7003,0.097735,125.0,20.0,15.0,18.0
very_sparse_corridor,4,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22948.205286172793,747.285422,720.542331,34059.895645,0.75,0.75,729550.126802,0.28,0.28,4842.4412,0.091562,127.0,13.0,13.0,13.0
very_sparse_corridor,5,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,0.44,4691.026,0.111323,109.0,24.0,31.0,17.0
very_sparse_corridor,5,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,0.44,4691.026,0.106755,124.0,20.0,16.0,16.0
very_sparse_corridor,5,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,0.44,4691.026,0.105889,124.0,11.0,16.0,11.0
very_sparse_corridor,5,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27203.4872970408,721.609486,738.723081,33547.393077,0.74,0.74,512593.204483,0.56,0.36,4539.3496,0.100866,117.0,37.0,23.0,14.0
very_sparse_corridor,5,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23137.260795760805,740.534809,711.448915,33564.094026,0.63,0.63,689717.092358,0.36,0.36,4691.026,0.10276,129.0,30.0,11.0,19.0
very_sparse_corridor,5,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23014.1339017208,738.68171,725.643767,33558.260418,0.74,0.74,685855.893723,0.36,0.36,4539.3496,0.082745,125.0,27.0,15.0,23.0
very_sparse_corridor,6,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,0.32,4513.1566,0.107148,108.0,26.0,32.0,15.0
very_sparse_corridor,6,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,0.32,4513.1566,0.099504,124.0,22.0,16.0,21.0
very_sparse_corridor,6,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,0.32,4513.1566,0.105346,121.0,17.0,19.0,17.0
very_sparse_corridor,6,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27114.1348068992,759.015928,891.784729,34025.327547,0.69,0.69,451674.959653,0.52,0.28,4442.2767,0.098125,111.0,22.0,29.0,12.0
very_sparse_corridor,6,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23296.7136717792,749.969864,913.199436,34032.82619,0.64,0.64,588723.373324,0.2,0.2,4513.1566,0.095024,126.0,31.0,14.0,18.0
very_sparse_corridor,6,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23238.6206839392,754.823749,882.541586,34049.115713,0.7,0.7,587120.273257,0.2,0.2,4442.2767,0.082642,125.0,29.0,15.0,20.0
very_sparse_corridor,7,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,0.32,5116.4778,0.097812,115.0,22.0,25.0,17.0
very_sparse_corridor,7,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,0.32,5116.4778,0.098767,127.0,22.0,13.0,18.0
very_sparse_corridor,7,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,0.32,5116.4778,0.098527,126.0,20.0,14.0,16.0
very_sparse_corridor,7,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27954.001036224,758.751221,779.952646,34630.71357,0.77,0.77,488551.099908,0.68,0.28,4955.6441,0.100529,118.0,24.0,22.0,18.0
very_sparse_corridor,7,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23611.260943224002,769.617224,776.964292,34646.223141,0.66,0.66,659728.672709,0.28,0.28,5116.4778,0.10167,131.0,21.0,9.0,13.0
very_sparse_corridor,7,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23489.354909863992,767.74847,762.103386,34644.405348,0.77,0.77,655487.974327,0.28,0.28,4955.6441,0.081828,129.0,29.0,11.0,13.0
very_sparse_corridor,8,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,0.24,5187.2597,0.099685,111.0,24.0,29.0,18.0
very_sparse_corridor,8,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,0.24,5187.2597,0.101713,126.0,21.0,14.0,20.0
very_sparse_corridor,8,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,0.24,5187.2597,0.102764,127.0,16.0,13.0,16.0
very_sparse_corridor,8,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,28710.864205757607,749.281033,830.307749,34206.716435,0.75,0.75,532719.86904,0.6,0.2,4878.3118,0.099131,112.0,23.0,28.0,18.0
very_sparse_corridor,8,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23313.413440157605,758.026211,976.785351,34220.765131,0.65,0.65,738796.282442,0.2,0.2,5187.2597,0.09988,129.0,25.0,11.0,20.0
very_sparse_corridor,8,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23207.312310317604,756.142005,932.537027,34215.899699,0.75,0.75,735054.418764,0.2,0.2,4878.3118,0.081699,129.0,25.0,11.0,20.0
very_sparse_corridor,9,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,0.48,4771.0037,0.097619,114.0,13.0,26.0,9.0
very_sparse_corridor,9,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,0.48,4771.0037,0.097194,124.0,19.0,16.0,14.0
very_sparse_corridor,9,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,0.48,4771.0037,0.098685,124.0,14.0,16.0,14.0
very_sparse_corridor,9,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26163.213197101602,721.994506,859.771292,33573.211164,0.72,0.72,470696.204001,0.6,0.28,4522.1099,0.099223,114.0,13.0,26.0,12.0
very_sparse_corridor,9,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22982.647457461597,739.921776,988.81307,33584.841983,0.64,0.64,603929.540915,0.24,0.24,4771.0037,0.10175,123.0,23.0,17.0,16.0
very_sparse_corridor,9,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22897.0901906216,738.937259,940.778346,33589.301001,0.72,0.72,601137.70972,0.24,0.24,4522.1099,0.081669,123.0,26.0,17.0,13.0
