size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,sensitivity_factor,sensitivity_level,quantile_z,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct,reserve_ratio,iteration_budget,uav_count_override
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,iteration_budget,50,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,34.0,14.0,16.0,2.0,51.0,50.0,450.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,6.0,10.0,7.0,8.0,19.0,16.0,13.0,13.0,8.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,0.879277,9544.566535621781,0.0,0.0,,50,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,iteration_budget,100,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,74.0,35.0,26.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,9.0,26.0,19.0,14.0,32.0,25.0,22.0,31.0,22.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.560045,9544.566535621781,0.0,0.0,,100,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,iteration_budget,160,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,108.0,50.0,52.0,2.0,161.0,50.0,1440.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,15.0,41.0,32.0,26.0,46.0,39.0,41.0,45.0,35.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,2.638538,9544.566535621781,0.0,0.0,,160,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,uav_count,2,,M50_P25_seed2_high_uav_count2_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,110.364532,436.757955,425.97810100000004,3632.5623110000015,0.0,0.0,10317.311977621783,True,0.25,True,50.0,21.0,50.0,0.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,110.364532,436.757955,16.0,24.0,20.0,21.0,19.0,24.0,30.0,28.0,18.0,450.913759,543.033581,2362.103865,0.0,0.0,110.364532,1.0,1.0,50,1.0,0,1.6835,10317.311977621783,0.0,0.0,,,2
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,uav_count,4,,M50_P25_seed2_high_uav_count4_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,74.0,35.0,26.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,9.0,26.0,19.0,14.0,32.0,25.0,22.0,31.0,22.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.638742,9544.566535621781,0.0,0.0,,,4
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,uav_count,6,,M50_P25_seed2_high_uav_count6_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,49.0,0.0,0.0,86.006667,203.682399,158.27580099999997,3596.175184000001,0.0,0.0,5240.490977501782,True,0.25,True,55.0,29.0,45.0,4.0,101.0,50.0,883.0,7.0,alns_search,0.0,86.006667,203.682399,11.0,29.0,26.0,14.0,20.0,25.0,17.0,29.0,29.0,217.838203,208.651885,2338.792354,0.0,0.0,86.006667,0.5,0.5,49,1.020408,0,1.883477,5240.490977501782,0.0,0.0,,,6
M,1,50,25,2,2,2,high,alns_pinn_full,direct,3,candidate_mode,direct,,M50_P25_seed2_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,67,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8382.0,90.0,46.0,0.0,0.0,112.866185,429.135146,424.61309399999993,4036.8129099999996,0.0,0.0,10492.87995666178,True,0.25,True,67.0,33.0,33.0,12.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,112.866185,429.135146,8.0,27.0,18.0,33.0,14.0,22.0,24.0,22.0,32.0,441.373042,522.157782,2614.17535,0.0,0.0,112.866185,1.0,1.0,46,1.086957,0,2.115272,10492.87995666178,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,kmeans,3,candidate_mode,kmeans,,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8376.0,115.0,50.0,0.0,0.0,100.911227,406.907975,433.38473700000003,3632.5623110000015,0.0,0.0,9544.566535621781,True,0.25,True,74.0,35.0,26.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,100.911227,406.907975,9.0,26.0,19.0,14.0,32.0,25.0,22.0,31.0,22.0,421.063779,529.612307,2362.103865,0.0,0.0,100.911227,1.0,1.0,50,1.0,0,1.770471,9544.566535621781,0.0,0.0,,,
M,1,50,25,2,2,2,high,alns_pinn_full,dbscan,3,candidate_mode,dbscan,,M50_P25_seed2_high_dbscan3,not_milp,not_milp,False,not_milp,150,70,0.533333,10,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1226.0,16.0,50.0,0.0,0.0,119.970579,459.827056,135.992836,14612.494032000002,0.0,0.0,11740.165723461781,True,0.25,True,78.0,41.0,22.0,1.0,101.0,50.0,897.0,7.0,risk_bucket_stop_4,38.0,119.970579,459.827056,26.0,18.0,20.0,11.0,25.0,23.0,24.0,20.0,33.0,466.371759,181.386665,9407.40254,0.76,0.76,119.970579,1.0,0.333333,50,1.0,2664.7551,0.315455,11740.165723461781,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,quantile_z,1.28,1.28,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,97,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,251.0,49.0,0.0,0.0,100.403295,264.222674,231.991416,2820.605727,0.0,0.0,6661.447570790055,True,0.25,True,53.0,19.0,47.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,100.403295,264.222674,15.0,22.0,10.0,26.0,27.0,26.0,26.0,32.0,16.0,276.850526,285.389147,2125.665377,0.0,0.0,100.403295,0.583333,0.583333,49,1.020408,0,1.57674,6661.447570790055,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,quantile_z,1.645,1.645,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,61.0,22.0,39.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,14.0,32.0,18.0,24.0,12.0,11.0,29.0,38.0,22.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,1.688982,8836.877491310053,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,quantile_z,1.96,1.96,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,88,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,177.0,49.0,0.0,0.0,100.279293,286.187522,264.001794,3189.7927810000006,0.0,0.0,6829.058675950056,True,0.25,True,67.0,26.0,33.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,100.279293,286.187522,14.0,32.0,17.0,17.0,20.0,11.0,34.0,27.0,28.0,286.187522,337.096308,2125.665377,0.0,0.0,100.279293,0.583333,0.583333,49,1.020408,0,1.882455,6829.058675950056,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,reserve_ratio,0.08,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,95,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,230.0,49.0,0.0,0.0,98.217068,257.912699,229.89004500000001,3018.772309,0.0,0.0,6591.265827030054,True,0.25,True,46.0,18.0,54.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,98.217068,257.912699,19.0,17.0,22.0,29.0,13.0,24.0,25.0,29.0,22.0,277.460161,312.031761,2125.665377,0.0,0.0,98.217068,0.583333,0.583333,49,1.020408,0,1.403996,6591.265827030054,0.0,0.0,0.08,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,reserve_ratio,0.12,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,61.0,22.0,39.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,14.0,32.0,18.0,24.0,12.0,11.0,29.0,38.0,22.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,1.812088,8836.877491310053,0.0,0.0,0.12,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,reserve_ratio,0.2,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,81,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,151.0,49.0,0.0,0.0,101.522658,308.079114,301.024219,3001.7448219999997,0.0,0.0,7040.193030550057,True,0.25,True,57.0,22.0,43.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,101.522658,308.079114,18.0,27.0,12.0,30.0,13.0,18.0,31.0,31.0,20.0,308.079114,383.43824,2127.378218,0.0,0.0,101.522658,0.583333,0.583333,49,1.020408,0,1.833979,7040.193030550057,0.0,0.0,0.2,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,iteration_budget,50,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,32.0,8.0,18.0,2.0,51.0,50.0,450.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,7.0,20.0,10.0,5.0,8.0,5.0,16.0,19.0,10.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,0.994848,8836.877491310053,0.0,0.0,,50,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,iteration_budget,100,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,61.0,22.0,39.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,14.0,32.0,18.0,24.0,12.0,11.0,29.0,38.0,22.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,1.885911,8836.877491310053,0.0,0.0,,100,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,iteration_budget,160,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,93.0,31.0,67.0,2.0,161.0,50.0,1440.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,21.0,46.0,32.0,46.0,15.0,28.0,44.0,58.0,30.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,2.424531,8836.877491310053,0.0,0.0,,160,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,uav_count,2,,M50_P25_seed3_high_uav_count2_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,47.0,0.0,0.0,113.892221,328.186033,252.433457,2942.1548279999997,0.0,0.0,7950.679930830056,True,0.25,True,61.0,23.0,39.0,0.0,101.0,50.0,900.0,7.0,alns_search,0.0,113.892221,328.186033,15.0,26.0,11.0,28.0,20.0,27.0,25.0,25.0,23.0,334.775047,316.746596,2071.715257,0.0,0.0,113.892221,0.583333,0.583333,47,1.06383,0,2.022184,7950.679930830056,0.0,0.0,,,2
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,uav_count,4,,M50_P25_seed3_high_uav_count4_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,61.0,22.0,39.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,14.0,32.0,18.0,24.0,12.0,11.0,29.0,38.0,22.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,1.799452,8836.877491310053,0.0,0.0,,,4
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,uav_count,6,,M50_P25_seed3_high_uav_count6_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,100.52435,353.312797,370.102877,3005.422865,0.0,0.0,8590.095096310053,True,0.25,True,60.0,26.0,40.0,6.0,101.0,50.0,882.0,7.0,risk_bucket_stop_4,0.0,100.52435,353.312797,7.0,31.0,19.0,21.0,22.0,26.0,27.0,30.0,17.0,365.010091,462.437888,2116.265381,0.0,0.0,100.52435,1.0,1.0,49,1.020408,0,1.94184,8590.095096310053,0.0,0.0,,,6
M,1,50,25,2,2,3,high,alns_pinn_full,direct,3,candidate_mode,direct,,M50_P25_seed3_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,91,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8054.0,161.0,40.0,0.0,0.0,118.737277,280.56097,208.61394500000003,3399.605211,0.0,0.0,6915.561446070057,True,0.25,True,47.0,20.0,53.0,5.0,101.0,50.0,900.0,6.0,alns_search,0.0,118.737277,280.56097,13.0,22.0,25.0,25.0,15.0,30.0,13.0,34.0,23.0,301.883511,274.976737,2393.828469,0.0,0.0,118.737277,0.5,0.5,40,1.25,0,1.614578,6915.561446070057,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,candidate_mode,kmeans,,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7470.0,200.0,49.0,0.0,0.0,101.439302,369.651646,392.380207,3005.422865,0.0,0.0,8836.877491310053,True,0.25,True,61.0,22.0,39.0,2.0,101.0,50.0,900.0,7.0,risk_bucket_stop_4,0.0,101.439302,369.651646,14.0,32.0,18.0,24.0,12.0,11.0,29.0,38.0,22.0,379.807233,488.428107,2116.265381,0.0,0.0,101.439302,1.0,1.0,49,1.020408,0,1.814215,8836.877491310053,0.0,0.0,,,
M,1,50,25,2,2,3,high,alns_pinn_full,dbscan,3,candidate_mode,dbscan,,M50_P25_seed3_high_dbscan3,not_milp,not_milp,False,not_milp,150,74,0.506667,12,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1226.0,24.0,49.0,0.0,0.0,114.082101,482.232245,161.351737,11594.808020999999,0.0,0.0,11322.947719510054,True,0.25,True,84.0,45.0,16.0,3.0,101.0,50.0,891.0,6.0,risk_bucket_stop_8,32.0,114.082101,482.232245,13.0,29.0,17.0,15.0,26.0,21.0,24.0,31.0,24.0,488.76446,210.912651,8299.131691,0.653061,0.653061,114.082101,0.916667,0.416667,49,1.020408,2372.9002,0.349307,11322.947719510054,0.0,0.0,,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,quantile_z,1.28,1.28,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,85,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,174.0,47.0,0.0,0.0,69.745629,246.802069,222.313038,3138.673921999999,0.0,0.0,5338.1275047287445,True,0.25,True,50.0,24.0,50.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.745629,246.802069,23.0,23.0,20.0,18.0,16.0,36.0,16.0,23.0,25.0,265.775143,296.645896,2240.404888,0.0,0.0,69.745629,0.833333,0.833333,47,1.06383,0,1.605875,5338.1275047287445,0.0,0.0,,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,quantile_z,1.645,1.645,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,62.0,35.0,38.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.427275,237.558245,11.0,25.0,33.0,17.0,14.0,24.0,18.0,25.0,33.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,1.963282,5354.718892408746,0.0,0.0,,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,quantile_z,1.96,1.96,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,69,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,119.0,49.0,0.0,0.0,93.210086,253.089302,218.58672700000005,3712.6946920000005,0.0,0.0,6358.077777448744,True,0.25,True,56.0,24.0,44.0,4.0,101.0,50.0,900.0,7.0,alns_search,1.0,93.210086,253.089302,11.0,34.0,19.0,21.0,15.0,37.0,23.0,26.0,14.0,267.255681,284.11687,2286.01149,0.020408,0.020408,93.210086,0.75,0.75,49,1.020408,57.2176,1.780275,6358.077777448744,0.0,0.0,,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,reserve_ratio,0.08,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,83,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,162.0,47.0,0.0,0.0,69.745629,246.802069,222.313038,3395.776569999999,0.0,0.0,5348.411610528746,True,0.25,True,51.0,21.0,49.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.745629,246.802069,18.0,17.0,29.0,22.0,14.0,27.0,19.0,25.0,29.0,265.775143,296.645896,2240.404888,0.0,0.0,69.745629,0.833333,0.833333,47,1.06383,0,1.273584,5348.411610528746,0.0,0.0,0.08,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,reserve_ratio,0.12,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,62.0,35.0,38.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.427275,237.558245,11.0,25.0,33.0,17.0,14.0,24.0,18.0,25.0,33.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,1.940574,5354.718892408746,0.0,0.0,0.12,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,reserve_ratio,0.2,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,68,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,112.0,46.0,0.0,0.0,80.43206,238.196111,182.78171500000002,3408.0704160000005,0.0,0.0,5245.463772368745,True,0.25,True,53.0,25.0,47.0,2.0,101.0,50.0,900.0,7.0,alns_search,1.0,80.43206,238.196111,16.0,27.0,15.0,27.0,15.0,27.0,30.0,24.0,19.0,257.606445,255.716154,2238.28354,0.021739,0.021739,80.43206,0.75,0.75,46,1.086957,57.2176,1.709235,5245.463772368745,0.0,0.0,0.2,,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,iteration_budget,50,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,35.0,18.0,15.0,2.0,51.0,50.0,450.0,7.0,alns_search,0.0,69.427275,237.558245,6.0,18.0,12.0,5.0,9.0,15.0,7.0,13.0,15.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,0.979692,5354.718892408746,0.0,0.0,,50,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,iteration_budget,100,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,62.0,35.0,38.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.427275,237.558245,11.0,25.0,33.0,17.0,14.0,24.0,18.0,25.0,33.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,1.901584,5354.718892408746,0.0,0.0,,100,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,iteration_budget,160,,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,92.0,46.0,68.0,2.0,161.0,50.0,1440.0,7.0,alns_search,0.0,69.427275,237.558245,15.0,40.0,51.0,29.0,25.0,32.0,35.0,41.0,52.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,2.687069,5354.718892408746,0.0,0.0,,160,
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,uav_count,2,,M50_P25_seed4_high_uav_count2_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,46.0,0.0,0.0,101.614301,326.938288,252.293255,3368.937649,0.0,0.0,7578.648400688745,True,0.25,True,56.0,23.0,44.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,101.614301,326.938288,8.0,37.0,25.0,22.0,8.0,37.0,30.0,13.0,20.0,349.837633,343.703424,2226.744214,0.0,0.0,101.614301,0.75,0.75,46,1.086957,0,1.789796,7578.648400688745,0.0,0.0,,,2
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,uav_count,4,,M50_P25_seed4_high_uav_count4_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,62.0,35.0,38.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.427275,237.558245,11.0,25.0,33.0,17.0,14.0,24.0,18.0,25.0,33.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,2.042959,5354.718892408746,0.0,0.0,,,4
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,uav_count,6,,M50_P25_seed4_high_uav_count6_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,48.0,0.0,0.0,82.842813,238.28944,211.204352,3433.0548500000004,0.0,0.0,5668.064245728745,True,0.25,True,57.0,24.0,43.0,2.0,101.0,50.0,886.0,7.0,alns_search,0.0,82.842813,238.28944,14.0,31.0,25.0,16.0,14.0,36.0,21.0,18.0,25.0,261.188785,304.280682,2268.594638,0.0,0.0,82.842813,0.75,0.75,48,1.041667,0,1.266993,5668.064245728745,0.0,0.0,,,6
